,date,author,twitter_name,text,number_of_reply,number_of_retweets,number_of_likes,m1_notoxic,m1_insult,m1_obscenity,m1_threat,m1_dangerous,m2_neutral,m2_toxic
2645,2012-11-23T18:34:32.000Z,Грибанов Адлександр,@Dfhkfvjdj9,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://100lb.ru/uts/intimdosug-v-lytkarino-68…",,,0,0.9990677,0.0010313385,0.0003203117,0.00016114765,0.5541662,0.96910334,0.052057374
2646,2012-11-23T18:34:32.000Z,grans8787,@grans8787,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://100lb.ru/uts/intimznakomstva-lvov-f4…",,,0,0.9990702,0.0009800186,0.00033074437,0.0001702085,0.565331,0.96943057,0.051827773
2647,2012-11-23T18:34:32.000Z,атеїстка  патріархату,@golybra,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://100lb.ru/uts/intimznakomstva-magnitogorsk-df…",,,0,0.9987042,0.0013788706,0.00037183412,0.00019627865,0.63607424,0.9681664,0.05543125
2648,2012-11-23T18:34:32.000Z,Женя,@95_95g,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://scarobucun.tumblr.com/post/35989905681…",,,0,0.9994023,0.0005861195,0.00015857526,0.00012415631,0.3532965,0.96782905,0.055897627
2649,2012-11-23T18:34:32.000Z,LpmenRoma,@lpmen,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://distfrolrabne.tumblr.com/post/35991910949…",,,0,0.9991068,0.0008933559,0.00015081296,0.0001413515,0.43615416,0.9684456,0.05430727
2650,2012-11-23T18:34:32.000Z,Daria Gaponova,@DariaGaponova,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://keoreftycom.tumblr.com/post/35990306483…",,,0,0.9995617,0.0004520874,0.00016515644,0.00011615813,0.2892838,0.9645496,0.059846643
2651,2012-11-23T18:34:32.000Z,anderc4 скайп,@anderckor,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://caeterplojoc.tumblr.com/post/35987978958…",,,0,0.99769455,0.002211822,0.00028851125,0.00015788877,0.6002146,0.96990055,0.051327348
2652,2012-11-23T18:34:32.000Z,Серафима Алешечкинa,@anatus2035726,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://carpgobbsadi.tumblr.com/post/35990716818…",,,0,0.9993198,0.0006733503,0.0001712925,0.00012297265,0.3826391,0.96855193,0.05351223
2653,2012-11-23T18:34:32.000Z,Julian,@DarentCrown,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://fialadoubpa.tumblr.com/post/35990233965…",,,0,0.99902964,0.00091371697,0.00021658266,0.00012272233,0.45314315,0.9647361,0.062003087
2654,2012-11-23T18:34:32.000Z,Дарья Апрель,@daryaaprel,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://fettmortstarqu.tumblr.com/post/35988021294…",,,0,0.9987526,0.0012335418,0.00029685037,0.00018276158,0.60153604,0.96779966,0.055822186
2655,2012-11-23T18:34:32.000Z,Сергей Васильев,@gh_o_s_t,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://fettmortstarqu.tumblr.com/post/35990646125…",,,0,0.9986625,0.0013513396,0.00031326115,0.0001942613,0.6308803,0.9667736,0.057263613
2656,2012-11-23T18:34:32.000Z,Ярков  Олег,@yarkoffoleg,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://caeterplojoc.tumblr.com/post/35990059329…",,,0,0.99830174,0.0016885743,0.00026079096,0.00015731665,0.57964736,0.9701403,0.050431147
2657,2012-11-23T18:34:32.000Z,under hopestar,@hopestar_fund,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://carpgobbsadi.tumblr.com/post/35990064161…",,,0,0.99910295,0.00090319116,0.0001901644,0.00014145275,0.48425367,0.9691647,0.053023286
2658,2012-11-23T18:34:32.000Z,Maltsev Viacheslav,@vvmaltsev,Фонд «Подари жизнь» выбирает бесплатный участок под детский хоспис в Москве http://ridus.ru/news/54873/ via @RidusNews,,,0,0.9997271,0.00027335656,0.0001537042,0.000106812164,0.18007533,0.9666294,0.056106064
2659,2012-11-23T18:34:32.000Z,Mariya *****,@MariyaMirata,КП: «Фонд «Подари жизнь» Чулпан Хаматовой получит от властей Москвы участок под детский хоспис». «Дарить жизнь» будут в хосписе?,,,0,0.9995339,0.0005260369,0.0003019025,0.00018705185,0.2969438,0.9467872,0.09029253
2660,2012-11-23T18:34:32.000Z,Поллиноз,@pollinozcom,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://vk.cc/154i2m",,,0,0.9997186,0.00026684857,0.00017793183,0.00012450582,0.17246187,0.96644396,0.05554566
2661,2012-11-23T18:34:32.000Z,Медицинские ссылки,@med_links,Фонд «Подари жизнь» Чулпан Хаматовой получит от властей Москвы участок под детский хоспис: Фонд «Подари жизнь» Ч... http://bit.ly/10oxkRB,,,0,0.9993592,0.00060787087,0.00022772695,0.00012587769,0.30928355,0.946769,0.094641775
2662,2012-11-23T18:34:32.000Z,IPhEB,@IphebForum,Фонд «Подари жизнь» Чулпан Хаматовой получит от властей Москвы участок под детский хоспис,,,0,0.99942774,0.0005765634,0.00023807639,0.00014179523,0.32138568,0.94167835,0.09676769
2663,2012-11-23T18:34:32.000Z,Iolanta,@iolanta1900,Фонд «Подари жизнь» Чулпан Хаматовой получит от властей Москвы участок под детский хоспис: Фонд «Подари жизнь» Ч... http://bit.ly/T0JFoP,,,0,0.99911195,0.0008110386,0.00028038493,0.00012326757,0.35456416,0.9404633,0.104535274
2664,2012-11-23T18:34:32.000Z,Али Набиев,@nabieff,"@tvrain Я тоже отчисляю в фонд ""Подари жизнь"", потому-что верю , что деньги попадут по назначению.",,,0,0.9998418,0.00020249268,0.00020569416,0.00022568474,0.02270712,0.9538812,0.068725325
2665,2012-11-23T18:34:32.000Z,вадим,@gikbum,Фонд «Подари жизнь» выбирает бесплатный участок под детский хоспис в Москве http://ridus.ru/news/54873/ с помощью @RidusNews,,,0,0.99963367,0.00036330905,0.00014792533,0.00011283201,0.2625934,0.9688478,0.052183185
2666,2012-11-23T18:34:32.000Z,Den,@staf488,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://wertavimi.tumblr.com/post/35988348041…",,,0,0.9988543,0.0011735802,0.00028371913,0.00015571175,0.5533744,0.9672829,0.05606966
2667,2012-11-23T18:34:32.000Z,giorgi lamazoshvili,@geogiorgi,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://ycoutvisimp.tumblr.com/post/35987579964…",,,0,0.9954982,0.00469375,0.00048065657,0.00021864717,0.759978,0.9661419,0.05765011
2668,2012-11-23T18:34:32.000Z,ДКР,@dkr_mos,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://litisympti.tumblr.com/post/35986859195…",,,0,0.9995478,0.00044412562,0.00016785701,0.00012336893,0.29953855,0.96805423,0.054193653
2669,2012-11-23T07:58:40.000Z,ДКР,@dkr_mos,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаДКР@dkr_mos·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://ria.ru/society/20121122/911843297.html… с помощью @rianruPavel@ger_pashtet·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://ycoutvisimp.tumblr.com/post/35988651754/american-exspress…Sergey@Gregor1224·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://bilciarosdang.tumblr.com/post/35989610081…Гралова Юля@GralovaYulya·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://nenariti.tumblr.com/post/35990621124…Сема Гончаров@GoncharovS94·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://imchaefirsmo.tumblr.com/post/35990755370…Георгий Сажин@gogen3·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://tonenolip.tumblr.com/post/35987441759…Лечение в Китае@Hainan_Sanya·23 нояб. 2012 г.Фонд Подари Жизнь Чулпан Хаматовой получил участок земли в Москве под детский хоспис - 23 Ноября 2012 - Блоги - Помощ… http://help-baby.org/blog/fond_podari_zhizn_chulpan_khamatovoj_poluchil_uchastok_zemli_v_moskve_pod_detskij_khospis/2012-11-23-202…alexandr savin@xinwen49·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://imchaefirsmo.tumblr.com/post/35986843285…Леонид Голубев@Golybev63·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://imchaefirsmo.tumblr.com/post/35986637717…ПРИЗЫВ@prizyv_ru·23 нояб. 2012 г.Сегодня в Петушинском районе - Чулпан Хаматова и Дина Корзун. Фонд ""Подари жизнь"" празднует 6-й ДР. Вечером - на http://mirtv33.ru33gorod.ru@33gorod·23 нояб. 2012 г.#Владимир 23 ноября: о событиях дня - коротко: Своё шестилетие благотворительный фонд ""Подари жизнь"" от... http://bit.ly/T0km6d #33gorodАртём@a_dreyman·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://lubgaibrochos.tumblr.com/post/35986509754…Максим Александрова@TatyanaPodvorna·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://litisympti.tumblr.com/post/35986764994/30000…Susie@Stockpicks100·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://heckcoontaiprur.tumblr.com/post/35989130781/200…ER_Nekrasovka@MirinaRos·23 нояб. 2012 г.Фонд «Подари жизнь» получит от властей  участок под детский хосписМэрия Москвы предост.благотворфонду Хаматовой на выбор восемь земучастковНайти На Карте@naitinakarte·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей #Москвы #участок под детский хоспис  http://naitinakarte.ru/news/Fond-Podari-zhizn-poluchit-ot-vlastey-Moskvy-uchastok-pod-detskiy-khospis.html…1Галина Свечкарь@godegova·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://deofretisov.tumblr.com/post/35989271691…David@Progres142·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://gluctowvila.tumblr.com/post/35986922710…Gevorg Mardanyan@GevorgMardanyan·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://deofretisov.tumblr.com/post/35988844179/400000…Кранцов Глеб@festo13·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://essaklohsbutt.tumblr.com/post/35986774738…Помощь Малышу@help_baby1·23 нояб. 2012 г.Фонд Подари Жизнь Чулпан Хаматовой получил участок земли в Москве под детский хоспис: В Москве появится детский ... http://bit.ly/10nFvxu1IRN.RU@irn_ru·23 нояб. 2012 г.Благотворительному фонд Подари жизнь  получит землю под хоспис... http://irn.ru/u/5c8aИРН@IRNru·23 нояб. 2012 г.Благотворительному фонд ""Подари жизнь""  получит землю под хоспис:  http://bit.ly/XImh76Недвижимость@ShiftRealEstate·23 нояб. 2012 г.Благотворительному фонд ""Подари жизнь""  получит землю под хоспис http://bit.ly/10DVLtb @ irn.ruНовости Москва@MoskvaNovosti·23 нояб. 2012 г.Фонд ""Подари жизнь"" получил участок под детский хоспис в Москве http://bit.ly/UuR6qiST@Sliva888·23 нояб. 2012 г.Фонд Хаматовой ""Подари жизнь"" получит участок для строительства детского хосписа в Москве - Новости - Общество - http://interfax.ru/society/news.asp?id=277288&utm_medium=twitter&utm_source=twitterfeed#.UK8M7_fOHL4.twitter…Geza Hosszu Legocky@Gezalius·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://dnanfolgzehnpo.tumblr.com/post/35988399770…Интерфакс@interfax_news·23 нояб. 2012 г.Фонд Хаматовой ""Подари жизнь"" получит участок для строительства детского хосписа в Москве:  http://bit.ly/10DS5HZ #novosti7Владимир Гойшпан@voldemar2000·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://lubgaibrochos.tumblr.com/post/35987121150…Новости Москвы@MoskvaNews·23 нояб. 2012 г.#moscow Фонд «Подари жизнь» определится с местом для строительства в Москве детского хосписа http://bit.ly/10DLSfjМарина@MarinaGory·23 нояб. 2012 г.Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://deofretisov.tumblr.com/post/35989552601…Azada@Azadasya·23 нояб. 2012 г.Фонд Чулпан Хаматовой ""Подари жизнь"" выберет участок для строительства детского хосписа в Москве - Interfax Russ... http://bit.ly/UuAj6Aandrey@arhbizz·23 нояб. 2012 г.Фонд Чулпан Хаматовой ""Подари жизнь"" выберет участок для строительства детского хосписа в Москве - Interfax Russ... http://tinyurl.com/achuoxx",0.0,0.0,0,0.99961925,0.0004050966,8.055938e-05,0.00016283,0.17277294,0.9154328,0.13594753
2670,2012-11-23T07:58:40.000Z,Pavel,@ger_pashtet,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://ria.ru/society/20121122/911843297.html… с помощью @rianru",0.0,0.0,0,0.9996171,0.00037593266,0.00018382014,0.00016323465,0.36575198,0.9706288,0.050262906
2671,2012-11-23T07:58:40.000Z,Sergey,@Gregor1224,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://ycoutvisimp.tumblr.com/post/35988651754/american-exspress…",0.0,0.0,0,0.99587053,0.0044167093,0.0004923947,0.0002613054,0.77225846,0.9627581,0.0634928
2672,2012-11-23T07:58:40.000Z,Гралова Юля,@GralovaYulya,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://bilciarosdang.tumblr.com/post/35989610081…",0.0,0.0,0,0.9991115,0.0009094228,0.0002627937,0.00015204867,0.5339249,0.9692543,0.05392031
2673,2012-11-23T07:58:40.000Z,Сема Гончаров,@GoncharovS94,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://nenariti.tumblr.com/post/35990621124…",0.0,0.0,0,0.99892324,0.0010396745,0.00025785592,0.00014051308,0.5175531,0.968874,0.05334586
2674,2012-11-23T07:58:40.000Z,Георгий Сажин,@gogen3,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://imchaefirsmo.tumblr.com/post/35990755370…",0.0,0.0,0,0.99898714,0.0010467436,0.0002462561,0.00012361917,0.4855566,0.9682723,0.054002237
2675,2012-11-23T07:58:40.000Z,Лечение в Китае,@Hainan_Sanya,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://tonenolip.tumblr.com/post/35987441759…",0.0,0.0,0,0.99865544,0.0012566341,0.0002679481,0.00012907258,0.49844688,0.9670793,0.05523875
2676,2012-11-23T07:58:40.000Z,alexandr savin,@xinwen49,Фонд Подари Жизнь Чулпан Хаматовой получил участок земли в Москве под детский хоспис - 23 Ноября 2012 - Блоги - Помощ… http://help-baby.org/blog/fond_podari_zhizn_chulpan_khamatovoj_poluchil_uchastok_zemli_v_moskve_pod_detskij_khospis/2012-11-23-202…,0.0,0.0,0,0.999608,0.0004044424,0.00012445953,0.000103631326,0.249763,0.9248387,0.13037641
2677,2012-11-23T07:58:40.000Z,Леонид Голубев,@Golybev63,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://imchaefirsmo.tumblr.com/post/35986843285…",0.0,0.0,0,0.999273,0.00072738493,0.00018325612,0.00011579782,0.37688303,0.9682962,0.054111544
2678,2012-11-23T07:58:40.000Z,ПРИЗЫВ,@prizyv_ru,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://imchaefirsmo.tumblr.com/post/35986637717…",0.0,0.0,0,0.9990214,0.000998763,0.00021566649,0.00012459276,0.4755601,0.9678619,0.055435922
2679,2012-11-23T07:58:40.000Z,33gorod.ru,@33gorod,"Сегодня в Петушинском районе - Чулпан Хаматова и Дина Корзун. Фонд ""Подари жизнь"" празднует 6-й ДР. Вечером - на http://mirtv33.ru",0.0,0.0,0,0.9998254,0.00023539134,0.00013828612,0.0001315807,0.06446572,0.94579375,0.08631383
2680,2012-11-23T07:58:40.000Z,Артём,@a_dreyman,"#Владимир 23 ноября: о событиях дня - коротко: Своё шестилетие благотворительный фонд ""Подари жизнь"" от... http://bit.ly/T0km6d #33gorod",0.0,0.0,0,0.9998808,0.00021547248,0.0002860626,0.00026708882,0.01642904,0.9625351,0.06260372
2681,2012-11-23T07:58:40.000Z,Максим Александрова,@TatyanaPodvorna,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://lubgaibrochos.tumblr.com/post/35986509754…",0.0,0.0,0,0.99568343,0.0043359622,0.0003516303,0.00016404463,0.6871756,0.96641034,0.057728615
2682,2012-11-23T07:58:40.000Z,Susie,@Stockpicks100,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://litisympti.tumblr.com/post/35986764994/30000…",,,0,0.9995474,0.00045171866,0.00017265846,0.00012801087,0.32392967,0.96793044,0.054025434
2683,2012-11-23T07:58:40.000Z,ER_Nekrasovka,@MirinaRos,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://heckcoontaiprur.tumblr.com/post/35989130781/200…",,,0,0.9974705,0.002626444,0.00022627102,0.00013353367,0.514364,0.9685689,0.053703953
2684,2012-11-23T07:58:40.000Z,Найти На Карте,@naitinakarte,Фонд «Подари жизнь» получит от властей  участок под детский хосписМэрия Москвы предост.благотворфонду Хаматовой на выбор восемь земучастков,,,0,0.99972135,0.00035777723,0.0001766166,0.00018291465,0.29782993,0.9569161,0.0751134
2685,2012-11-23T07:58:40.000Z,Галина Свечкарь,@godegova,"Фонд ""Подари жизнь"" получит от властей #Москвы #участок под детский хоспис  http://naitinakarte.ru/news/Fond-Podari-zhizn-poluchit-ot-vlastey-Moskvy-uchastok-pod-detskiy-khospis.html…",,,0,0.9992217,0.0008004939,0.00029261052,0.00015665502,0.49085754,0.95157635,0.08240221
2686,2012-11-23T07:58:40.000Z,David,@Progres142,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://deofretisov.tumblr.com/post/35989271691…",,,0,0.99864584,0.0013462795,0.00022801744,0.0001406553,0.50334823,0.96898377,0.053216167
2687,2012-11-23T07:58:40.000Z,Gevorg Mardanyan,@GevorgMardanyan,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://gluctowvila.tumblr.com/post/35986922710…",,,0,0.99925834,0.00070468994,0.00016302109,0.00013039053,0.4057965,0.96788156,0.054780323
2688,2012-11-23T07:58:40.000Z,Кранцов Глеб,@festo13,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://deofretisov.tumblr.com/post/35988844179/400000…",,,0,0.99833256,0.0016949679,0.00024596113,0.00015421581,0.5508061,0.9676894,0.054880843
2689,2012-11-23T07:58:40.000Z,Помощь Малышу,@help_baby1,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://essaklohsbutt.tumblr.com/post/35986774738…",,,0,0.99918574,0.000805398,0.00021823581,0.0001462068,0.46406746,0.967103,0.0561396
2690,2012-11-23T07:58:40.000Z,IRN.RU,@irn_ru,Фонд Подари Жизнь Чулпан Хаматовой получил участок земли в Москве под детский хоспис: В Москве появится детский ... http://bit.ly/10nFvxu,,,0,0.99983263,0.00019625748,0.000101355945,0.000109566034,0.06955065,0.94900745,0.08943699
2691,2012-11-23T07:58:40.000Z,ИРН,@IRNru,Благотворительному фонд Подари жизнь  получит землю под хоспис... http://irn.ru/u/5c8a,,,0,0.9997303,0.00026933942,0.00014325877,0.00014224523,0.13417791,0.9606696,0.06524012
2692,2012-11-23T07:58:40.000Z,Недвижимость,@ShiftRealEstate,"Благотворительному фонд ""Подари жизнь""  получит землю под хоспис:  http://bit.ly/XImh76",,,0,0.9996964,0.00030738063,0.00019486515,0.00017666999,0.09760673,0.96625495,0.056540437
2693,2012-11-23T07:58:40.000Z,Новости Москва,@MoskvaNovosti,"Благотворительному фонд ""Подари жизнь""  получит землю под хоспис http://bit.ly/10DVLtb @ irn.ru",,,0,0.99937457,0.0005890238,0.00015990948,0.00016607028,0.23705955,0.9660519,0.056576215
2694,2012-11-23T07:58:40.000Z,ST,@Sliva888,"Фонд ""Подари жизнь"" получил участок под детский хоспис в Москве http://bit.ly/UuR6qi",,,0,0.9995316,0.00039921672,0.0001740924,9.617769e-05,0.20014082,0.9677935,0.053835433
2695,2012-11-23T07:58:40.000Z,Geza Hosszu Legocky,@Gezalius,"Фонд Хаматовой ""Подари жизнь"" получит участок для строительства детского хосписа в Москве - Новости - Общество - http://interfax.ru/society/news.asp?id=277288&utm_medium=twitter&utm_source=twitterfeed#.UK8M7_fOHL4.twitter…",,,0,0.9985385,0.0015767959,0.0002247459,0.00019265595,0.5925004,0.9420586,0.10373478
2696,2012-11-23T07:58:40.000Z,Интерфакс,@interfax_news,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://dnanfolgzehnpo.tumblr.com/post/35988399770…",,,0,0.9995554,0.0004384947,0.00014521352,0.000115035786,0.26304954,0.96646845,0.05701164
2697,2012-11-23T07:58:40.000Z,Владимир Гойшпан,@voldemar2000,"Фонд Хаматовой ""Подари жизнь"" получит участок для строительства детского хосписа в Москве:  http://bit.ly/10DS5HZ #novosti",,,0,0.9997495,0.00028873663,0.00016124402,0.000113941234,0.13074972,0.96232754,0.06565276
2698,2012-11-23T07:58:40.000Z,Новости Москвы,@MoskvaNews,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://lubgaibrochos.tumblr.com/post/35987121150…",,,0,0.99807656,0.0019625064,0.00024273936,0.00013734624,0.5682272,0.96703386,0.05648153
2699,2012-11-23T07:58:40.000Z,Марина,@MarinaGory,#moscow Фонд «Подари жизнь» определится с местом для строительства в Москве детского хосписа http://bit.ly/10DLSfj,,,0,0.9997478,0.00028961417,0.00014589359,0.00012064906,0.14093256,0.97413427,0.044268187
2700,2012-11-23T07:58:40.000Z,Azada,@Azadasya,"Фонд ""Подари жизнь"" получит от властей участок под детский хоспис http://deofretisov.tumblr.com/post/35989552601…",,,0,0.9988601,0.0011545193,0.00021901,0.00013645206,0.4764573,0.96812683,0.053846598
2701,2012-11-23T07:58:40.000Z,andrey,@arhbizz,"Фонд Чулпан Хаматовой ""Подари жизнь"" выберет участок для строительства детского хосписа в Москве - Interfax Russ... http://bit.ly/UuAj6A",,,0,0.9997577,0.00029144812,0.00016923236,0.00011745796,0.07754116,0.94961774,0.085085064
