,id,text,date,user,likes,retweets
3086,623498616,Glad I'm getting a non @apple computer . Four macs in a row http://t.co/KLr4GFao3n,2014-12-08 17:42:13+00:00,unknown,967,66
3087,623498617,fucking @apple are memer FAGGOTS http://t.co/w8hbpxTRCJ,2014-12-08 17:42:44+00:00,unknown,62,70
3088,623498618,@nigxnog @Apple bruh that means u type that a lot u fuckin punk bitch,2014-12-08 17:43:40+00:00,unknown,643,8
3089,623498619,#AAPL:Glu Mobile (GLUU) Stock Gains on Insider Buys...http://t.co/ntKUYblUTi,2014-12-08 17:45:03+00:00,unknown,564,6
3090,623498620,S/O to the techs at @apple,2014-12-08 17:54:27+00:00,unknown,176,21
3091,623498621,#Samsung: How Will The #Galaxy #Note5 Improve On Its Predecessor? #SSNLF  #AAPL http://t.co/q0SrBLpbGV,2014-12-08 18:01:39+00:00,unknown,6,65
3092,623498622,RT @schreier: It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC,2014-12-08 18:01:49+00:00,unknown,643,83
3093,623498623,"#Apple, #PayPal, And #MobilePayments Worldwide  #AAPL http://t.co/VUMGuw3Yqr",2014-12-08 18:02:07+00:00,unknown,933,97
3094,623498624,"Dear @Apple 

Can you please create a middle finger emoji ASAP

Sincerely,

All IPhone users",2014-12-08 18:05:07+00:00,unknown,303,56
3095,623498625,"RT @TheywantVonnie: Dear @Apple 

Can you please create a middle finger emoji ASAP

Sincerely,

All IPhone users",2014-12-08 18:05:31+00:00,unknown,384,4
3096,623498626,"RT @TheywantVonnie: Dear @Apple 

Can you please create a middle finger emoji ASAP

Sincerely,

All IPhone users",2014-12-08 18:05:59+00:00,unknown,254,99
3097,623498627,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 

http://t.co/t2uV8nZ46v",2014-12-08 18:07:37+00:00,unknown,565,50
3098,623498628,"Debunking One of #Apple's Biggest Myths 



http://t.co/ZljMUApQV6



#AAPL",2014-12-08 18:10:06+00:00,unknown,729,95
3099,623498629,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 

http://t.co/t2uV8nZ46v",2014-12-08 18:11:01+00:00,unknown,946,70
3100,623498630,You gotta be kidding me @apple http://t.co/9xb06QOnHO,2014-12-08 18:12:07+00:00,unknown,577,24
3101,623498631,Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/GeeL25AlT1,2014-12-08 18:12:31+00:00,unknown,141,78
3102,623498632,RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/GeeL25AlT1,2014-12-08 18:12:47+00:00,unknown,898,78
3103,623498633,At all. RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/FFxW2fqJpi,2014-12-08 18:12:50+00:00,unknown,555,60
3104,623498634,Yesh. RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/0MTt6MwUvd,2014-12-08 18:13:11+00:00,unknown,483,48
3105,623498635,"RT @TheywantVonnie: Dear @Apple 

Can you please create a middle finger emoji ASAP

Sincerely,

All IPhone users",2014-12-08 18:14:19+00:00,unknown,691,20
3106,623498636,All of my apple product chargers look like that RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/4lXkHinwd2,2014-12-08 18:14:47+00:00,unknown,651,0
3107,623498637,Apple Inc.'s (AAPL) Momentum Seems Nearly Unstoppable http://t.co/54tGY7Qezx #AAPL,2014-12-08 18:15:45+00:00,unknown,61,99
3108,623498638,"Here's @Apple's Favorite Apps of 2014. http://t.co/dsqCRMiwAQ Elevate is #1. Threes! is

game-of-the-year. http://t.co/ny1lOKFQBK",2014-12-08 18:19:04+00:00,unknown,955,33
3109,623498639,"@Apple [#Apple] #Names Its Best #iPhone and #iPad Apps of the #Year. (#Monday, 8 #December) http://t.co/mjyS7WNCqv",2014-12-08 18:19:39+00:00,unknown,399,1
3110,623498640,Same struggle.  RT @LunchGod: They're not RT @Naivana_: You gotta be kidding me @apple http://t.co/rkRKS5pn1M,2014-12-08 18:21:41+00:00,unknown,785,49
3111,623498641,would you RECOMMEND buy the #AAPL DIPS...,2014-12-08 18:21:53+00:00,unknown,990,17
3112,623498642,Higher Price Targets Are Not Helping #Apple's Shares - Forbes #aapl http://t.co/ZESpZ5B8YC,2014-12-08 18:26:16+00:00,unknown,482,84
3113,623498643,"Higher Price Targets Are Not Helping Apple's Shares $AAPL #aapl

http://t.co/QTLiiXy1Ed",2014-12-08 18:28:40+00:00,unknown,974,6
3114,623498644,"RT @JPDesloges: Higher Price Targets Are Not Helping Apple's Shares $AAPL #aapl

http://t.co/QTLiiXy1Ed",2014-12-08 18:29:01+00:00,unknown,474,66
3115,623498645,@scarlettsinatra @LunchGod @Naivana_ @apple simple solution http://t.co/TWSWCaXC3j,2014-12-08 18:29:43+00:00,unknown,215,93
3116,623498646,"Typo Launches New iPhone 6 Keyboard, Avoiding Previous BlackBerry Lawsuit [iOS Blog] http://t.co/M431nBVAAX #AAPL",2014-12-08 18:29:57+00:00,unknown,672,67
3117,623498647,Interesting apps pop up when you search for 'beta' on the @apple App Store,2014-12-08 18:30:30+00:00,unknown,571,27
3118,623498648,CNBCTV:  Bulls running with #GoPro &amp; #Apple #gpro #aapl  http://t.co/zNj09hU6jb,2014-12-08 18:31:50+00:00,unknown,464,65
3119,623498649,Our @Apple watch prototype for the male couch potato @smithandbeta @Clorox  @zemanta #digidaydbs http://t.co/ZkzvK5bxAw,2014-12-08 18:32:11+00:00,unknown,171,97
3120,623498650,CNBCTV:  Citi's #Apple optimism #aapl http://t.co/CGRe961fib,2014-12-08 18:32:56+00:00,unknown,240,83
3121,623498651,"Yeah +1 thing I'm inspired by is Apple of course. So, Apple++. Here is TV ad from 2002: http://t.co/s5MgeHg9bO @apple #tvad",2014-12-08 18:33:25+00:00,unknown,870,52
3122,623498652,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 

http://t.co/Kd64HwG6m2",2014-12-08 18:34:30+00:00,unknown,933,70
3123,623498653,MasterCard debuts new ad spot starring #Apple Pay and Gwen Stefani - http://t.co/GppcWzeTBu #AAPL #GwenStefani,2014-12-08 18:35:46+00:00,unknown,333,98
3124,623498654,BloombergTV:  #Wozniak: What Really Happened in #SteveJobs' Garage http://t.co/dmNbZukzoz #aapl,2014-12-08 18:36:11+00:00,unknown,212,6
3125,623498655,Here's why #Apple shares will reach $135: Analyst #aapl http://t.co/KMU1kNQTY0,2014-12-08 18:40:30+00:00,unknown,193,90
3126,623498656,"@Apple [#Apple] #is developing an #iPhone that fires LASER BEAMS to #map surroundings .... (#Monday, 8 #December) http://t.co/iFTHvj3Xvz",2014-12-08 18:42:37+00:00,unknown,514,68
3127,623498657,RT @PulsePointBuzz: Our @Apple watch prototype for the male couch potato @smithandbeta @Clorox  @zemanta #digidaydbs http://t.co/ZkzvK5bxAw,2014-12-08 18:45:21+00:00,unknown,488,46
3128,623498658,"RT @AcrossTheBarTV: Our first ever #OnFoodableWeekly! Much to discuss on this episode! @Apple Pay, @habitburger http://t.co/eMFKvWNgIo",2014-12-08 18:49:01+00:00,unknown,382,94
3129,623498659,Great service at @Apple #BethesdaRow thanks Jenna and Brandon!!!!!!!,2014-12-08 18:55:33+00:00,unknown,0,51
3130,623498660,@Apple conclusion : Best client service ever,2014-12-08 18:56:49+00:00,unknown,776,90
3131,623498661,How many iphone chargers do I need to go through? @Apple make charger durability a point in the new iPhone,2014-12-08 18:59:35+00:00,unknown,625,77
3132,623498662,NO CALLER ID must be able to be BLOCKED on @AppIeOfflciaI products. @applenws @apple #Apple #iPhone6 #iPhone6Plus,2014-12-08 18:59:36+00:00,unknown,872,43
3133,623498663,"Tim Cook Shows Off Apple Watch to Chinese Internet Official, Discusses Security Issues $AAPL #aapl

http://t.co/1YgmLj3v9D",2014-12-08 19:01:18+00:00,unknown,989,9
3134,623498664,Nice1 @Uber... @Apple says these are the best #apps of 2014 http://t.co/HafmqqQdo5 via @Techland,2014-12-08 19:06:14+00:00,unknown,851,27
3135,623498665,Comparison between @apple maps and @google maps: http://t.co/FyzGWVm6NR #longreads #webdesign,2014-12-08 19:10:00+00:00,unknown,388,13
3136,623498666,"yo @Apple , why yall make it so hard to grip the 6?.",2014-12-08 19:10:11+00:00,unknown,928,98
3137,623498667,#Apple Just Patented An Idea That #SteveJobs Would Have Hated #aapl http://t.co/EhK4iZ6t4R http://t.co/bi30fx5pTE,2014-12-08 19:13:34+00:00,unknown,43,22
3138,623498668,@google @facebook @intel @apple Pay your taxes in our country!!! http://t.co/jS4K3jV1sj,2014-12-08 19:18:56+00:00,unknown,110,67
3139,623498669,"Apple Watch's high-priced fashion focus on the mark, survey says $AAPL #aapl

http://t.co/1d9CjG42iQ",2014-12-08 19:30:01+00:00,unknown,189,28
3140,623498670,#AAPL:Apple Returns Cash To Shareholders Because It's Out Of Ideas On How To...http://t.co/AvzNJvSQNq,2014-12-08 19:30:03+00:00,unknown,944,41
3141,623498671,How many of @apple's top apps of 2014 do you have downloaded on your phone? http://t.co/BTOgs1cDGc,2014-12-08 19:31:05+00:00,unknown,819,0
3142,623498672,#applecare only cares about @Apple beware of false prophetsI mean profits!,2014-12-08 19:34:12+00:00,unknown,345,65
3143,623498673,"@granitewinger @Apple 

Beware of anything that includes the word CARE.",2014-12-08 19:35:12+00:00,unknown,220,55
3144,623498674,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 

http://t.co/cXx1dFrHTM",2014-12-08 19:46:31+00:00,unknown,961,37
3145,623498675,"I've been talking with @Apple support for almost 2 hours, absolutely no help at all.",2014-12-08 19:49:25+00:00,unknown,123,33
3146,623498676,Why the fuck is there a 'recently deleted' photo album? @Apple,2014-12-08 19:54:27+00:00,unknown,14,16
3147,623498677,"Come on #aapl, get your shit together!",2014-12-08 19:54:49+00:00,unknown,745,4
3148,623498678,The 5 best #iPhone games you should play this week http://t.co/SSokhrtlIL via @Techland #aapl,2014-12-08 19:56:03+00:00,unknown,958,86
3149,623498679,RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple,2014-12-08 19:56:11+00:00,unknown,892,0
3150,623498680,"Massive mobile tech companies like @apple @xiaomi are excited by wearables and investing 40 million into @misfit



http://t.co/8geAEnRqdH",2014-12-08 19:56:14+00:00,unknown,917,25
3151,623498681,"Massive mobile tech companies like @apple @xiaomi are excited by wearables and investing 40 million into @misfit



http://t.co/PNShe0GZ3y",2014-12-08 19:56:15+00:00,unknown,2,90
3152,623498682,"UK:  Where to buy #iPhone6, iPhone 6 #Plus, iPhone 5S, iPhone 5C, iPhone 5, iPhone 4S http://t.co/N6NZpR1ZUl #aapl",2014-12-08 19:59:09+00:00,unknown,90,19
3153,623498683,"MasterCard Teams up with Gwen Stefani to Promote Apple Pay $AAPL #aapl

http://t.co/EToKp308cW",2014-12-08 20:09:48+00:00,unknown,433,46
3154,623498684,"#Apple #AAPL Plans to Launch #iPhone6Mini Version in 2015 - Dec 8, 2014 - http://t.co/9vQBCn64Qr http://t.co/EAxUGfqKqo via @ZacksResearch",2014-12-08 20:20:23+00:00,unknown,623,26
3155,623498685,See Which 11 Guru Fund Managers Hold #Apple #aapl http://t.co/7DnMlXMFVh,2014-12-08 20:21:21+00:00,unknown,179,57
3156,623498686,@Apple stores will host #free #coding workshops for #HourOfCode on 12/11/14 http://t.co/339o5OVY6H Via @TechCrunch @codeorg #computerscience,2014-12-08 20:25:06+00:00,unknown,342,51
3157,623498687,Oh @Apple this is horrible packaging and shipping. #shame http://t.co/JaRpJYJ5Zu,2014-12-08 20:29:24+00:00,unknown,345,22
3158,623498688,"Apple Plans to Launch iPhone 6 Mini Version in 2015  $AAPL #aapl

http://t.co/CIvVif64xC",2014-12-08 20:30:00+00:00,unknown,34,16
3159,623498689,"APPLE - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 

http://t.co/YF5rGxvaWX",2014-12-08 20:36:30+00:00,unknown,535,19
3160,623498690,.@panic The inconsistency and overall weirdness that controls the @apple #appstore is why I archive previous versions.. easy to downgrade.,2014-12-08 20:36:56+00:00,unknown,737,23
3161,623498691,Tryng to get back on snapchat but the App Store isn't cooperating @apple,2014-12-08 20:38:51+00:00,unknown,416,47
3162,623498692,"Rumor Roundup: A tale of three rumor blogs $AAPL #aapl

http://t.co/67H4rfCIWC",2014-12-08 20:42:14+00:00,unknown,174,19
3163,623498693,"@viticci when is @Dropbox removing photo upload? And are @apple covering refund for those who purchased based on features, that are no more?",2014-12-08 20:43:04+00:00,unknown,206,70
3164,623498694,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",2014-12-08 20:44:51+00:00,unknown,944,16
3165,623498695,RT @WillliamLemar: RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple,2014-12-08 20:47:00+00:00,unknown,893,34
3166,623498696,"@Apple #iOS8 Notification Center is a pain in the ass: No way to sort, no way to dismiss all notifications, and hitting that [x] on each app",2014-12-08 20:47:30+00:00,unknown,806,56
3167,623498697,iPhone6 fell 2 ft. Screen shattered like it was blown up. @apple wants an additional $109 to fix it. Maybe make a product that lasts?,2014-12-08 20:48:55+00:00,unknown,90,63
3168,623498698,Is Apple a symptom of a tech bubble? Could Apple be overvalued? 700B Reasons for Apple's Valuation: https://t.co/MssFgcQiaF #Apple #AAPL,2014-12-08 20:50:24+00:00,unknown,930,33
3169,623498699,F u @Apple UR geniuses can suck my ass!,2014-12-08 20:53:14+00:00,unknown,117,50
3170,623498700,@justinbieber @apple get on it,2014-12-08 20:55:10+00:00,unknown,350,25
3171,623498701,"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt

http://t.co/G0TeDLCB9z",2014-12-08 20:57:48+00:00,unknown,685,42
3172,623498702,#AAPL:Jim Cramer: Why This Is Not the Tech Bubble We Saw in 2000...http://t.co/Yag6HUnBTa,2014-12-08 21:00:03+00:00,unknown,104,43
3173,623498703,"Apple: Dec 8 Total Trading Daily Profits 2.78/sh  #aapl #Stockaction #trading #Stocks #MKt 

http://t.co/Le2r9f5crg",2014-12-08 21:00:03+00:00,unknown,496,78
3174,623498704,BLOCK TRADE detected in #AAPL,2014-12-08 21:00:50+00:00,unknown,960,33
3175,623498705,"I hate my phone, I can't use it it's gone completely silent, and if I were to call @apple I would get even less help than I get now.",2014-12-08 21:06:40+00:00,unknown,211,25
3176,623498706,Tim Cook Nominated for TIME's 2014 Person of the Year http://t.co/DUC1WnKodT #AAPL,2014-12-08 21:12:08+00:00,unknown,744,3
3177,623498707,#Apple TV #Sales Topped by Chromecast: #AAPL Being Pushed Out: #Apple Inc. (AAPL) never made much of a fuss ab... http://t.co/F8iVLaaahw,2014-12-08 21:14:47+00:00,unknown,471,94
3178,623498708,@Apple You should have your old products available to the people at the same economic standing as our current market at this sec. @AppStore,2014-12-08 21:16:02+00:00,unknown,401,71
3179,623498709,Time is running out! #trading #stocks #futures #forex #trader #spy #qqq #baba #aapl #gpro #fb #eem http://t.co/JH7BMS1Kgb,2014-12-08 21:16:15+00:00,unknown,445,51
3180,623498710,thank you @apple for being such a little troll but putting the option close right above the save tab. LEGENDS,2014-12-08 21:16:29+00:00,unknown,539,28
3181,623498711,RT @IHCFO: Gonna go out on a limb. #Twtr will be this decade's #AAPL.,2014-12-08 21:21:45+00:00,unknown,395,68
3182,623498712,"Apple Inc. price at close, December 08, 2014, is 112.4. #apple #AAPL",2014-12-08 21:22:05+00:00,unknown,305,75
3183,623498713,APPLE'S TIM COOKE HITS THE NAIL ON THE HEAD http://t.co/96c0F0rfgX @tim_cook @apple #Apple #technews http://t.co/5cbhUAQbrL,2014-12-08 21:25:09+00:00,unknown,650,26
3184,623498714,"Monday's Analyst Moves: Apple Inc., Chevron Corporation, Starbucks ... http://t.co/WoLR3QcwBy #AAPL",2014-12-08 21:28:27+00:00,unknown,837,22
3185,623498715,I love my phone so much thank you based god @apple,2014-12-08 21:29:38+00:00,unknown,330,10
3186,623498716,#AAPL:Here's why Apple shares will reach $135: Analyst...http://t.co/KTqY2USXRh,2014-12-08 21:30:02+00:00,unknown,277,14
3187,623498717,"@apple @AppStore I want to exchange a sealed 16GB air 2 for a 64GB air 2, I will pay the difference. May I do this in a store?",2014-12-08 21:30:33+00:00,unknown,555,91
3188,623498718,Daring Fireball: Transmit iOS and iCloud Drive @Apple http://t.co/kCByq0221c,2014-12-08 21:31:35+00:00,unknown,868,33
3189,623498719,The UI of the future: Three takeaways from @Apple pioneer Bill Fernandez @ZDNet @jasonhiner http://t.co/lS1u0QFSGh,2014-12-08 21:35:11+00:00,unknown,28,9
3190,623498720,"Can we see the evidence, please? http://t.co/RCPyCRIfky #FactCheckThis RT @apple @snopes @moronwatch",2014-12-08 21:38:59+00:00,unknown,901,31
3191,623498721,"HOW TO: Make a realistic, song-length drum track using @apple Logic Pro X Drummer: http://t.co/5o26s4ZrqC #ProAudio http://t.co/PNlkoLdie6",2014-12-08 21:39:17+00:00,unknown,404,98
3192,623498722,@India especially telling me that I've been randomly selected for a grant from our broke ass govt. I'm not @apple I don't get free govt $$$$,2014-12-08 21:39:17+00:00,unknown,284,71
3193,623498723,"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/R45I1MHYX5 @apple @LisaEadicicco",2014-12-08 21:45:25+00:00,unknown,118,15
3194,623498724,New Hearthstone Expansion 'Goblins vs Gnomes' Officially Launches [iOS Blog] http://t.co/LGJGwH13Va #AAPL,2014-12-08 21:46:01+00:00,unknown,483,15
3195,623498725,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/lp9KPujmPg",2014-12-08 21:46:04+00:00,unknown,326,12
3196,623498726,Apple Inc. and Facebook Clash; Neither Is Wrong http://t.co/ELe0YAQdQO #AAPL,2014-12-08 21:46:18+00:00,unknown,506,77
3197,623498727,You'll be back in my life soon @apple,2014-12-08 21:46:23+00:00,unknown,86,96
3198,623498728,Few spots left @WWCLondon's 10 Dec event @Apple http://t.co/LbKkp81uKE w/ @coderinheels @Dr_Black @WATC_girl @isabelladegen @bridget_connell,2014-12-08 21:47:24+00:00,unknown,143,2
3199,623498729,"@em_magazine @apple been hearin' alot of bad drums lately including ahem, http://t.co/erpgqILCEl... let's hope they check this guide out",2014-12-08 21:48:19+00:00,unknown,54,65
3200,623498730,"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/bxbjni5iHn @apple @LisaEadicicco",2014-12-08 21:50:12+00:00,unknown,99,82
3201,623498731,"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/obykvsjfJY @apple @LisaEadicicco",2014-12-08 21:50:18+00:00,unknown,877,18
3202,623498732,@Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST B/C,2014-12-08 21:51:18+00:00,unknown,112,73
3203,623498733,@apple hey nvm but I shouldn't have to restart my phone to make it work,2014-12-08 21:53:48+00:00,unknown,158,96
3204,623498734,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/EhR3sX3DJG,2014-12-08 21:55:10+00:00,unknown,461,55
3205,623498735,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/3mcZw84vbp,2014-12-08 21:55:10+00:00,unknown,700,68
3206,623498736,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/v2GViV6qnh,2014-12-08 21:55:13+00:00,unknown,682,43
3207,623498737,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/jMAL4mOWmz,2014-12-08 21:55:13+00:00,unknown,895,2
3208,623498738,"@Apple [#Apple] #Names Its Best #iPhone and #iPad Apps of the #Year. (#Monday, 8 #December) http://t.co/diZhjbZbKn",2014-12-08 21:58:06+00:00,unknown,155,74
3209,623498739,"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/4b8UD92o8A #AAPL",2014-12-08 22:02:12+00:00,unknown,813,9
3210,623498740,Here's @Apple's picks for best apps and games of 2014. http://t.co/1BWd8k32gv,2014-12-08 22:05:04+00:00,unknown,899,72
3211,623498741,#AAPL deep in the money Calls,2014-12-08 22:06:24+00:00,unknown,620,50
3212,623498742,#AAPL:See Which 11 Guru Fund Managers Hold Apple...http://t.co/Yt92v0Ove3,2014-12-08 22:15:03+00:00,unknown,741,44
3213,623498743,"@CBCHomestretch my @Apple #iMac caught fire while not in use, just sitting on my desk. Luckily I was nearby and was able to sort it out.",2014-12-08 22:23:19+00:00,unknown,240,71
3214,623498744,"In case of accident, stay safe with our free @Apple app #Winnipeg http://t.co/wYJVGqW6qT",2014-12-08 22:25:03+00:00,unknown,104,65
3215,623498745,I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error http://t.co/yMyoY61hz5,2014-12-08 22:26:56+00:00,unknown,949,66
3216,623498746,#AAPL providing another great entry point &lt; $115,2014-12-08 22:28:41+00:00,unknown,535,78
3217,623498747,@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF,2014-12-08 22:28:59+00:00,unknown,242,78
3218,623498748,@AzakFeverAFC @Apple Do you need Intel. Dm. JW.,2014-12-08 22:29:31+00:00,unknown,805,18
3219,623498749,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",2014-12-08 22:30:02+00:00,unknown,932,68
3220,623498750,#AAPL:Apple Inc. and Facebook Clash; Neither Is Wrong...http://t.co/UuvN8TkrRs,2014-12-08 22:30:03+00:00,unknown,811,21
3221,623498751,@AzakFeverAFC @Apple or you could learn to take pictures off the internet better,2014-12-08 22:30:14+00:00,unknown,702,9
3222,623498752,Steve Wozniak Says @Apple Starting In Garage Is A Complete Myth @stevewoz- http://t.co/JyAtqxYwha http://t.co/EaBOxjAoFd,2014-12-08 22:30:17+00:00,unknown,136,6
3223,623498753,RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better,2014-12-08 22:31:58+00:00,unknown,79,91
3224,623498754,I'm learning all about Apple iPad mini Smart Cover - Green at @Influenster! @Apple http://t.co/RioO60xsQ1,2014-12-08 22:31:59+00:00,unknown,249,56
3225,623498755,"@brettgilmour @Apple You're not the only one apparently, based on that last interview we did with @carmilevy",2014-12-08 22:34:08+00:00,unknown,462,0
3226,623498756,"the ##Best #iPhone Apps Of The Year, #According To @Apple [#Apple]. (#Monday, 8 #December) http://t.co/rFE2j3C60K",2014-12-08 22:34:19+00:00,unknown,67,75
3227,623498757,"@Apple [#Apple] #(AAPL) Plans to #Launch #iPhone6 Mini Version in #2015. (#Monday, 8 #December) http://t.co/pq4NgQfDb3",2014-12-08 22:34:20+00:00,unknown,919,70
3228,623498758,Bose Products Could Be Returning to Apple Store Shelves Next Week http://t.co/0CMkapShb4 #AAPL,2014-12-08 22:44:45+00:00,unknown,62,84
3229,623498759,"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross",2014-12-08 22:46:54+00:00,unknown,575,43
3230,623498760,"@Apple: You were doing great with Johnny cash, but Damn that was jarring!",2014-12-08 22:47:33+00:00,unknown,692,57
3231,623498761,"@EM_Magazine @Apple How about showing us also in Sonar X3,Ableton Live,Propellerhead Reason,Reaper and MixCraft.",2014-12-08 22:47:44+00:00,unknown,734,21
3232,623498762,"Apple Stock in Upward Trend After 'Explosive' Holiday Quarter, Apple Watch Release in 2015 -  http://t.co/P5XPaYCE7t #AAPL",2014-12-08 22:51:21+00:00,unknown,886,21
3233,623498763,The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery,2014-12-08 22:52:14+00:00,unknown,669,33
3234,623498764,Check out @Apple MacBook Pro 15.4 Retina 2.6 Ghz i7 8gb 500gb ssd mid 2012 GT 650M 2magsafe #Apple http://t.co/6t7L3R7tIx via @eBay,2014-12-08 22:53:54+00:00,unknown,945,22
3235,623498765,"Citi, BMO boost Apple price targets http://t.co/U3muDVsKbV #News #AAPL #Applepricetargets #Applestock #Apple #iPhone #News",2014-12-08 22:55:13+00:00,unknown,187,15
3236,623498766,#aapl #Apple stock price plummeting... Time to sell for a bit?,2014-12-08 22:59:15+00:00,unknown,588,25
3237,623498767,We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple,2014-12-08 23:03:47+00:00,unknown,721,67
3238,623498768,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple,2014-12-08 23:04:16+00:00,unknown,746,49
3239,623498769,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple,2014-12-08 23:05:03+00:00,unknown,274,51
3240,623498770,@apple - bring back #classiciPod #cantbelieveitsgone,2014-12-08 23:07:24+00:00,unknown,821,28
3241,623498771,Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google,2014-12-08 23:09:53+00:00,unknown,762,76
3242,623498772,@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth,2014-12-08 23:13:23+00:00,unknown,748,76
3243,623498773,Bose products reportedly set to return to #Apple Store shelves as early as next week - http://t.co/fqnkD6rsDT #AAPL #JimmyIovine,2014-12-08 23:15:27+00:00,unknown,892,85
3244,623498774,"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')",2014-12-08 23:17:20+00:00,unknown,729,62
3245,623498775,"#Apple Inc. #AAPL Price Target, EPS Estimates Raised by BMO http://t.co/LzZw8c3xhv via @ValueWalk",2014-12-08 23:19:12+00:00,unknown,908,96
3246,623498776,#Apple PT Raised to $135.00 #AAPL http://t.co/Ads3dEj0UR via @RatingsNetwork,2014-12-08 23:21:19+00:00,unknown,638,48
3247,623498777,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple,2014-12-08 23:21:53+00:00,unknown,584,32
3248,623498778,@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.,2014-12-08 23:24:51+00:00,unknown,423,22
3249,623498779,#Former @Apple exec sentenced to one year in prison for selling #company #secrets http://t.co/EByDSh8Ufv #uasm,2014-12-08 23:27:30+00:00,unknown,40,28
3250,623498780,I wonder if @Apple is aware that they use the international symbol for #KissMyAss in their retail stores? http://t.co/Z16LEgkKNO,2014-12-08 23:29:19+00:00,unknown,697,3
3251,623498781,"Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL",2014-12-08 23:30:20+00:00,unknown,819,89
3252,623498782,Best Buy Cuts Apple Inc. iPad Prices to Boost Sales http://t.co/ca3m9oiAYb #AAPL #iPad,2014-12-08 23:31:14+00:00,unknown,803,47
3253,623498783,Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker,2014-12-08 23:41:59+00:00,unknown,951,92
3254,623498784,"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL",2014-12-08 23:44:01+00:00,unknown,476,61
